Mecanismo de Participación Social en Guarderías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resultados de las visitas realizadas (abril-noviembre 2022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. ,Mes,OOAD,Localidad,Esquema,Número,Nombre,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Puntos máximos,Puntos alcanzados,%,No. de Padres,Horas 
662,sep-22,20OAXACA                        ,20184SAN JUAN BAUTISTA TUXTEPEC,U,666,"Guardería Amor y Ternura, S.C.",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,39,35,89.74%,5,10
663,sep-22,20OAXACA                        ,20067OAXACA DE JUÁREZ       ,U,1471,"AGUUNI, Aprendizaje, Desarrollo y Asesoria, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
664,sep-22,21PUEBLA                            ,21114PUEBLA ,U,148,Guardimundo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
665,sep-22,21PUEBLA                            ,21114PUEBLA ,U,808,Guardería Keni,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
666,sep-22,21PUEBLA                            ,21114PUEBLA ,U,961,Estancia Infantil Hatsue,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
667,sep-22,21PUEBLA                            ,21114PUEBLA ,U,982,Guardería Keni,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,39,38,97.44%,5,10
668,sep-22,21PUEBLA                            ,21174TEZIUTLÁN,U,1099,Casa Social Niño Teziuteco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
669,sep-22,22QUERÉTARO                   ,22014QUERÉTARO,U,100,Mis Primeros Pasos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,4,8
670,sep-22,22QUERÉTARO                   ,22017TEQUISQUIAPAN,U,566,MANANTIAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,5,10
671,sep-22,22QUERÉTARO                   ,22014QUERÉTARO,U,568,Guardería CANACO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
672,sep-22,22QUERÉTARO                   ,22014QUERÉTARO,U,570,CENDI Mary's II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
673,sep-22,22QUERÉTARO                   ,22016SAN JUAN DEL RÍO,U,572,Coqui       ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
674,sep-22,22QUERÉTARO                   ,22014QUERÉTARO,U,573,Aprendiendo Jugando Hidalgo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
675,sep-22,22QUERÉTARO                   ,22016SAN JUAN DEL RÍO,U,578,Aprendiendo Jugando San Juan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
676,sep-22,22QUERÉTARO                   ,22016SAN JUAN DEL RÍO,U,579,El Taller de los Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
677,sep-22,22QUERÉTARO                   ,22017TEQUISQUIAPAN,U,1212,CENDI Castores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
678,sep-22,23QUINTANA ROO                      ,23005BENITO JUÁREZ         ,U,1319,Baby Smart,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,3,6
679,sep-22,23QUINTANA ROO                      ,23005BENITO JUÁREZ         ,U,1358,Centro Educativo Mundo Feliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
680,sep-22,23QUINTANA ROO                      ,23005BENITO JUÁREZ         ,U,1562,Guardería Misión del Ángel 2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
681,sep-22,24SAN LUIS POTOSÍ                   ,24028SAN LUIS POTOSÍ                 ,U,191,"Mundo Infantil de San Luis Potosí, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
682,sep-22,24SAN LUIS POTOSÍ                   ,24024RIOVERDE,U,883,"Estancia Infantil de Ríoverde, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
683,sep-22,24SAN LUIS POTOSÍ                   ,24035SOLEDAD DE GRACIANO SÁNCHEZ,U,887,"Aventuritas, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
684,sep-22,24SAN LUIS POTOSÍ                   ,24028SAN LUIS POTOSÍ                 ,U,1198,"Centro de Estimulación Temprana y Desarrollo Infantil Mi Sueño Mágico, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
685,sep-22,24SAN LUIS POTOSÍ                   ,24028SAN LUIS POTOSÍ                 ,U,1252,El Jardín de los Chavos,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
686,sep-22,24SAN LUIS POTOSÍ                   ,24035SOLEDAD DE GRACIANO SÁNCHEZ,U,1446,Aventuritas 2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,39,37,94.87%,3,6
687,sep-22,24SAN LUIS POTOSÍ                   ,24028SAN LUIS POTOSÍ                 ,U,1538,Un Mundo para Bajitos IV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
688,sep-22,24SAN LUIS POTOSÍ                   ,24035SOLEDAD DE GRACIANO SÁNCHEZ,U,1623,"Guardería Luna Mágica, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,39,38,97.44%,4,8
689,sep-22,25SINALOA                        ,25001AHOME,U,552,"Guardería Infantil Solidaridad, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,6,12
690,sep-22,25SINALOA                        ,25012MAZATLÁN ,U,1106,"Estancia Infantil Acuario, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,5,10
691,sep-22,25SINALOA                        ,25006CULIACÁN      ,U,1117,Estancia Infantil U-1117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
692,sep-22,25SINALOA                        ,25006CULIACÁN,U,1125,"Jardín de Niños Colegio CEDI, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
693,sep-22,25SINALOA                        ,25012MAZATLÁN ,Y,9,"Estancia Infantil Esperanza de Mazatlán, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,3,6
694,sep-22,26SONORA                             ,26029GUAYMAS,U,330,Guardería Comunitaria Arco Iris,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,4,8
695,sep-22,26SONORA                             ,26033HUATABAMPO,U,386,Los Generalitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,39,38,97.44%,6,12
696,sep-22,26SONORA                             ,26030HERMOSILLO  ,U,785,"Guardería del Centro ""Chispita""",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
697,sep-22,26SONORA                             ,26030HERMOSILLO  ,U,803,Guardería Pequeños Gigantes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
698,sep-22,26SONORA                             ,26018CAJEME ,U,946,Carrusel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
699,sep-22,26SONORA                             ,26002AGUA PRIETA,U,1010,Guardería Mundo Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
700,sep-22,26SONORA                             ,26030HERMOSILLO  ,Y,20,Guardería Futuro Mejor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
701,sep-22,28TAMAULIPAS                         ,28041VICTORIA ,U,215,Guardería Infantil Mi Bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,5,10
702,sep-22,28TAMAULIPAS                         ,28032REYNOSA,U,1021,"Eben Ezer de Reynosa, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
703,sep-22,28TAMAULIPAS                         ,28009CIUDAD MADERO    ,U,1026,C.E.N.R.I. El Rincón de  los Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
704,sep-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,1027,Mi Nidito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
705,sep-22,28TAMAULIPAS                         ,28009CIUDAD MADERO    ,U,1033,"Guardería Carita de Ángel, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
706,sep-22,28TAMAULIPAS                         ,28032REYNOSA,U,1041,Guardería Infantil de Reynosa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
707,sep-22,28TAMAULIPAS                         ,30123PÁNUCO,U,1042,Sonrisa Feliz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
708,sep-22,28TAMAULIPAS                         ,28032REYNOSA,U,1254,Guardería Infantil Pequeños Gigantes,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,6,12
709,sep-22,28TAMAULIPAS                         ,28021EL MANTE,U,1300,La Casita  de Trespalacios,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,9,18
710,sep-22,28TAMAULIPAS                         ,28032REYNOSA,U,1476,Guardería La Aldea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
711,sep-22,28TAMAULIPAS                         ,28022MATAMOROS  ,U,1654,CENTRO DE DESARROLLO INFANTIL ADAN Y EVA S.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
712,sep-22,28TAMAULIPAS                         ,28027NUEVO LAREDO,U,1660,PATRONATO GUARDERIAS ROSALINDA LOZANO DE SUAREZ A.C.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
713,sep-22,29TLAXCALA                           ,29010CHIAUTEMPAN  ,U,719,"Formación y Servicios Infantiles, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
714,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30189TUXPAN ,U,506,Centro de Desarrollo Infantil La Villa de Moy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
715,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30087XALAPA  ,U,507,Centro de Desarrollo Infantil Tulán,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
716,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30193VERACRUZ           ,U,513,Mariposa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
717,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30193VERACRUZ           ,U,516,Centro Educativo Piccolo Bambino,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
718,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30028BOCA DEL RÍO,U,518,Primeros Pasos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
719,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30131POZA RICA DE HIDALGO,U,1280,CENDI Tajín,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
720,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30118ORIZABA     ,U,292,Centro de Desarrollo Infantil Manitas que Trabajan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,7,14
721,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30039COATZACOALCOS,U,355,Aldea Carrusel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
722,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30003ACAYUCAN,U,356,Aldea Carrusel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
723,sep-22,30VERACRUZ DE IGNACIO DE LA LLAVE                ,30039COATZACOALCOS,U,1216,Críos Servicios,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
724,sep-22,31YUCATÁN                        ,31050MÉRIDA,U,1244,Enfant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,38,97.44%,5,10
725,sep-22,31YUCATÁN                        ,31050MÉRIDA,U,1344,Consorcio Educativo del Mayab,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,4,8
726,sep-22,31YUCATÁN                        ,31050MÉRIDA,U,1359,Consorcio Educativo del Mayab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
727,sep-22,32ZACATECAS       ,32017GUADALUPE     ,U,175,Rayitos de Sol 2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
728,sep-22,32ZACATECAS       ,32010FRESNILLO,U,1178,Guardería Rayitos de Sol 2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,7,14
729,sep-22,32ZACATECAS       ,32056ZACATECAS,U,1250,Rayitos de Sol 2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,39,37,94.87%,6,12
730,sep-22,32ZACATECAS       ,32017GUADALUPE     ,U,1556,"Rayitos de Sol 2001, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
731,oct-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,0086,Guardería Kogus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
732,oct-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,0452,Estancia Infantil Lindavista,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,94.87%,5,10
733,oct-22,09CIUDAD DE MÉXICO,09002AZCAPOTZALCO,U,0628,Jean Piaget,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
734,oct-22,09CIUDAD DE MÉXICO,09005GUSTAVO A. MADERO,U,1405,Guardería Necaxa,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,3,6
735,oct-22,09CIUDAD DE MÉXICO,09010ÁLVARO OBREGÓN,U,0047,Colegio de las Baleares,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39,35,89.74%,5,10
736,oct-22,09CIUDAD DE MÉXICO,09003COYOACÁN,U,0075,Instituto de Apoyo al Niño,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
737,oct-22,09CIUDAD DE MÉXICO,09014BENITO JUÁREZ,U,0538,Centro de Desarrollo Infantil Izkalotl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
738,oct-22,09CIUDAD DE MÉXICO,09010ÁLVARO OBREGÓN,U,0539,Centro Ecológico de Desarrollo Infantil II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
739,oct-22,09CIUDAD DE MÉXICO,09003COYOACÁN,U,0057,"Centro de Planeación Saylu, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
740,oct-22,09CIUDAD DE MÉXICO,09012TLALPAN,U,0288,Guarderías Coapa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
741,oct-22,09CIUDAD DE MÉXICO,09007IZTAPALAPA,U,0701,Estancia Infantil Alkacina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
742,oct-22,09CIUDAD DE MÉXICO,09015CUAUHTÉMOC,U,1427,Integra Cuidados Maternales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,39,37,94.87%,3,6
743,oct-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,0002,"Estancia Infantil Aguascalientes, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
744,oct-22,01AGUASCALIENTES,01001AGUASCALIENTES,U,0013,"Centro de Desarrollo Infantil Jugando Apredemos, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
745,oct-22,01AGUASCALIENTES,01005JESÚS MARÍA,U,1555,Centro de Desarrollo Infantil Chikahualitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
746,oct-22,01AGUASCALIENTES,01001AGUASCALIENTES,Y,0016,"Centro de Desarrollo Infantil La Estrella, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,8,16
747,oct-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,0156,Guardería Villa Geppetto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,3,6
748,oct-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,0158,Pequeño Mundo Montessori,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
749,oct-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,0186,Los Principitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
750,oct-22,02BAJA CALIFORNIA     ,26055SAN LUIS RÍO COLORADO                                                   ,U,0202,"Guardería Infantil del Parque Industrial, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
751,oct-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,0241,"Estancia Infantil de Baja California, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,5,10
752,oct-22,02BAJA CALIFORNIA     ,02004TIJUANA,U,0251,El Camino al Arca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,38,97.44%,4,8
753,oct-22,02BAJA CALIFORNIA     ,02001ENSENADA,U,1365,Cuidado y Desarrollo Infantil Diana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,6,12
754,oct-22,02BAJA CALIFORNIA     ,02002MEXICALI,U,1367,Estancias Infantiles de Baja California,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,39,100.00%,4,8
